cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,experts::0,experts::1,experts::2,experts::3,experts::4,experts::5,consensus
0.073876626,0.002919267,0.025472861,0.63500274,0.007391382,0.002193957,0,0.27795666,0.001210383,0.00298356,0,0,0.151158238,0.096208244,0.122833953,85.71698971,22.84800481,62.8689849,108.5649945,61.36339216,20.48560538,40.87778678,81.84899754,98.56135058,21.81875222,76.74259836,120.3801028,80.4581119,67.01565773,13.44245417,147.4737696,77.20175965,67.30339927,9.898360378,144.5051589,84.00818292,66.40222171,17.60596121,150.4104046,4.255411159,2.988675498,101.5793693,27.02421301,99.46939703,22.81064668,3.939978263,2.299048958,40.52028434,52.52270043,86.26002278,67.64900753,0.986963443,0.074852444,0.855298357,0.086375269,0.322100616,0.229358847,0.959341806,0.077007617,575.3693278,0.832167066,0.816977669,0,0,0,0,0,0,0
0.471314874,0.006858867,0.024980191,0.269568802,0.108198635,0.002350071,0,0,0.012481725,0.000883359,0,0,0.021531687,0.006220611,0.341840535,104.725752,43.52531015,61.20044186,148.2510622,54.83226759,25.37330946,29.45895813,80.20557706,159.6426179,55.27013687,104.372481,214.9127548,80.830721,49.94827947,30.88244154,130.7790005,43.90306316,31.88356842,12.01949474,75.78663158,110.6250061,68.2000119,42.42499423,178.825018,4.456666252,3.039548107,172.557307,22.93202384,159.6680401,55.30058659,4.230762985,2.804315641,154.6319584,49.33090132,112.3751041,67.87929976,0.952550201,0.494792687,0.751270343,0.62735722,0.685329909,0.687719692,0.9799615,0.480952439,85.92906976,0.675848371,0.521444396,1,1,1,1,1,1,1
0.357847903,0.007298125,0.057830892,0.463641346,0.210118542,0.388419665,0,0.054643238,0.011354099,0.074908756,0.556519508,0.003440827,0.168756768,0.10509833,0.298542759,164.8199556,36.77983974,128.0401159,201.5997953,149.2846128,34.64736423,114.6372485,183.931977,189.3730937,47.29173177,142.0813619,236.6648254,136.3094723,57.77249172,78.53698063,194.0819641,128.2378986,55.63801013,72.59988845,183.8759087,151.5044359,62.49414235,89.01029351,213.9985782,4.45517966,2.927540419,51.24502604,22.61771529,189.5137051,47.17392748,4.428484449,2.674728802,43.527506,22.31431846,153.1825866,63.05924199,0.916191155,0.390582141,0.77197969,0.463545748,0.557561769,0.641808537,0.929301868,0.385071757,89.56541473,0.692123818,0.506940043,1,0,0,0,1,0,0
0.334734147,0.012329658,0.124430822,0.32464311,0.058518057,0.114784665,0.171488189,0.012228564,0.000897238,0.026710141,0.007545079,0.000196821,0.096127016,0.04061153,0.323118375,125.3283539,43.97783222,81.35052163,169.3061861,114.7486745,44.00694596,70.74172857,158.7556205,165.6424719,43.64570211,121.9967698,209.288174,89.86338227,59.55910643,30.30427584,149.4224887,84.82381159,58.13002901,26.69378258,142.9538406,117.8571984,66.89243109,50.96476731,184.7496295,4.670910189,2.991335115,87.37117071,40.5846493,165.7283703,43.69669458,4.375974138,2.54329525,87.02600595,56.27652447,118.4069847,66.88070775,0.945701193,0.353953394,0.81729105,0.409565414,0.652705014,0.512841392,0.941167154,0.355658552,66.39304434,0.521179965,0.341647929,1,0,0,0,1,0,0
0.407873534,0.008907098,0.148866686,0.431832444,0,0,0,0,0,0.074958154,0.00137478,0,0.0124131,0.035952194,0.225126974,177.0177498,40.92868614,136.0890637,217.9464359,156.203493,38.31974211,117.8837509,194.5232351,185.8421708,35.74422991,150.0979408,221.5864007,117.6251561,72.53728442,45.0878717,190.1624406,104.8990712,65.00208448,39.89698671,169.9011557,122.1516458,75.1241914,47.02745437,197.2758372,4.154331794,2.835897853,45.03273368,21.25808163,187.571239,36.33236845,4.024067911,2.55072383,38.78023364,26.17228051,124.4192423,75.372996,0.899011054,0.453691345,0.831623103,0.49045479,0.563729256,0.723527349,0.919307642,0.443674691,86.43790201,0.314865462,0.176553754,1,1,1,1,1,1,1
0.666877274,0.001866988,0,0.049809177,0,0,0,0,0,0.001648003,0,0,0,0.001099015,0.08869939,72.72815204,16.03502566,56.69312638,88.76317771,47.35930398,14.54887895,32.81042503,61.90818294,140.9069028,48.84115338,92.06574945,189.7480562,65.93867555,17.67728469,48.26139086,83.61596024,41.43659691,15.45917402,25.97742289,56.89577093,108.9731981,62.11114906,46.86204905,171.0843472,4.587639344,2.944278762,163.8231342,24.28418169,141.2809013,48.14844507,4.438199661,2.592179932,149.258734,32.31717294,113.2582595,57.09694432,0.964963135,0.691090934,0.875588696,0.761633033,0.634601606,1.050859732,0.977309981,0.682360036,96.82087976,0.479703744,0.436726063,1,1,1,1,1,1,1
0.470573241,0.007898661,0.315692889,0.163227515,0.079955912,0.0076047,0,0.02197867,0.01256273,0.000676574,0,0,0.013559831,0.002531715,0.094395018,97.76702025,39.70231819,58.06470206,137.4693384,57.63463874,25.80539211,31.82924663,83.44003086,195.7456495,53.86677966,141.8788699,249.6124292,88.95911295,50.47051635,38.4885966,139.4296293,53.8448184,34.63514632,19.20967209,88.47996472,149.2031832,70.84991779,78.35326538,220.053101,4.642305815,3.048034422,182.5213545,24.40050453,195.7886053,53.88680847,4.501905878,2.942539179,166.2101967,38.10876785,150.2275329,71.63217504,0.950328115,0.49516923,0.850940382,0.553003772,0.628545181,0.748670509,0.991738965,0.474493045,145.8537394,0.360807533,0.412666854,1,1,1,1,1,1,1
0.556480392,0.010831878,0.336790517,0,0.029630583,0.042593362,0,0,0,0.002448046,0,0,0,0.001362289,0.127223361,23.67057577,37.54233353,-13.87175776,61.2129093,8.083837069,23.16871376,-15.08487669,31.25255083,135.3970649,83.52291303,51.87415185,218.9199779,16.78529095,31.16739303,-14.38210208,47.95268398,5.53064998,18.17261904,-12.64196906,23.70326902,94.1371504,86.31139496,7.825755433,180.4485454,4.197527741,2.381354127,244.1956198,29.48094221,135.4110542,83.51384914,4.047680887,2.332011847,224.0573478,73.37642071,94.19648805,86.25615115,0.952638204,0.584146625,0.792076772,0.702558655,0.616171889,0.90312525,0.965731235,0.576226979,124.5759941,0.257604019,0.221731857,1,0,1,0,1,1,1
0.495073957,0.00355972,0.449966962,0.014631834,0,0,0,0,0,0.002337389,0.005325194,3.04E-05,0,0.001163303,0.143452446,119.4883985,48.22880251,71.25959601,167.717201,72.80085452,28.95560085,43.84525367,101.7564554,202.6334202,57.42034736,145.2130728,260.0537675,83.92171887,61.67800469,22.24371418,145.5997236,52.81961758,38.00499762,14.81461996,90.8246152,147.7279707,88.38281506,59.34515565,236.1107858,4.55408801,2.981257148,167.3553364,24.91234197,202.696719,57.44355124,4.439345526,2.792825392,180.3711335,41.98369001,147.7608463,88.40916557,0.97288558,0.508871718,0.799749166,0.61903654,0.596117577,0.830497164,0.981446803,0.504432798,94.00500902,0.34810854,0.326317239,1,1,1,1,1,1,1
0.676251577,0.009736921,0.066359178,0.113499036,0,0,0,0,0,0.004422783,0,0,0,0.002990914,0.220081666,107.9262847,37.49585566,70.430429,145.4221403,36.63443938,22.62668597,14.00775341,59.26112535,133.3039322,51.26269968,82.04123253,184.5666319,110.0608683,51.10115403,58.95971428,161.1620223,39.46180998,27.92481162,11.53699835,67.3866216,106.7091099,61.39882453,45.31028536,168.1079344,4.099541976,2.91287497,189.1072223,28.13121433,135.9290973,49.2907916,3.987798764,2.629068386,189.8735979,31.50536069,129.5515374,58.24728459,0.972171351,0.695609448,0.869051664,0.778148878,0.651625634,1.03779155,1.000183986,0.67612718,81.71692078,0.456375879,0.322501546,1,1,1,1,1,1,1
0.795793284,0.006359283,0,0.177901619,0,0,0,0,0,0.001019424,0,0,0,0.000811251,0.210022548,60.92850113,31.04491517,29.88358596,91.9734163,31.98878577,21.50873308,10.48005269,53.49751886,154.9418452,60.92652878,94.0153164,215.868374,58.41574011,29.25935929,29.15638081,87.6750994,31.3034844,19.81128015,11.49220425,51.11476455,142.3544034,62.84972485,79.50467856,205.2041283,4.664650028,3.015439912,204.264705,22.25751886,154.9519907,60.90842469,4.633578131,2.985150215,197.5273499,26.37224401,142.412091,62.75725371,0.994402178,0.80027307,0.910771749,0.873757102,0.532148188,1.495435487,1.035012566,0.768873065,464.9054555,0.453977788,0.487793244,1,1,1,1,1,1,1
0.178646566,0,0.103325607,0.380144442,0.065492463,0.011379651,0,0.02934862,0.017090574,0.038601086,0,0.176771187,0.128003324,0.075685124,0,166.6789944,41.91252245,124.766472,208.5915169,150.465623,39.55388761,110.9117354,190.0195106,173.5006409,42.15890582,131.3417351,215.6595467,108.6417118,66.00367135,42.63804042,174.6453831,105.4037336,62.74729712,42.65643647,168.1510307,113.73068,66.22146073,47.50921925,179.9521407,4.221423861,2.79333765,39.81354571,19.44663069,175.5196623,42.19127959,4.007996101,2.436401329,31.10139719,21.60427042,116.1831529,67.42199774,0.950562339,0.187937769,0.80546546,0.221792957,0.547518863,0.326283856,0.971433822,0.183899882,195.0603369,1,0.265774393,1,0,1,0,1,1,1
1,0.007667434,0,0,0,0,0,0,0,0.003186678,0.059373146,0,0,0.003186678,0.070488722,105.0362283,31.8028142,73.23341406,136.8390425,62.85836172,20.30205085,42.55631088,83.16041257,186.0108083,44.9210055,141.0898028,230.9318138,105.0362283,31.8028142,73.23341406,136.8390425,62.85836172,20.30205085,42.55631088,83.16041257,186.0108083,44.9210055,141.0898028,230.9318138,4.583189193,3.051362121,166.8279341,20.96550314,186.0183124,44.93000806,4.583189193,3.051362121,166.8279341,20.96550314,186.0183124,44.93000806,1.015691188,0.984551222,1.007799435,0.992260926,0.586089125,1.706225142,1.067301965,0.936941964,114.5821303,0.229158166,0.299704373,1,1,1,1,1,1,1
0.210086896,0.003588004,0.121287814,0.523073599,0.167615017,0.05278169,0.36429764,0.03816986,0.012066185,0.004830263,0.000853211,0.001060087,0.093588618,0.050205721,0.061896435,123.7575595,27.22331143,96.53424805,150.9808709,98.24236794,24.21799103,74.02437691,122.460359,166.9374193,33.36402168,133.5733976,200.3014409,78.06916756,64.49259552,13.57657205,142.5617631,69.59933692,62.26076427,7.338572642,131.8601012,93.95677104,72.6696859,21.28708514,166.6264569,4.557114023,3.060695254,106.0880427,23.65210034,167.0314428,33.40607687,4.179544162,2.510987659,82.38819431,63.43284571,94.84745114,73.00529773,0.919120674,0.22857379,0.69909687,0.300511853,0.524589617,0.400478563,0.927656129,0.22647066,116.8462359,0.632249992,0.626977426,1,1,1,1,1,1,1
0.183735387,0.00635537,0.117239663,0.58720897,0.043424815,0,0,0.009303745,0.000618753,0.073527615,0.066150344,0.001903183,0.012755181,0.022659924,0.180469763,155.2894558,59.13058944,96.15886635,214.4200452,136.134187,57.96437846,78.16980854,194.0985655,204.0013269,56.24922002,147.7521069,260.250547,69.03712162,71.38228779,-2.345166166,140.4194094,60.65255192,64.98529701,-4.33274509,125.6378489,88.16523193,88.72535986,-0.560127938,176.8905918,4.580341928,2.949390045,98.22217983,54.08176172,204.4177379,55.95270035,4.041839461,2.376532247,64.72547267,61.10021544,88.85877192,88.63473128,0.838747665,0.219059194,0.723503908,0.25395217,0.48179944,0.38135243,0.886899555,0.207165948,179.7914095,0.648370232,0.583521927,0,0,0,0,1,1,0
0.450904387,0.016214767,0.139066582,0.37232888,0.057878469,0.128360846,0.049425978,0,0,0.01355144,0.000658944,0,0.108449469,0.046489273,0.092884525,105.1708246,68.70139113,36.46943343,173.8722157,88.08987272,62.90379716,25.18607557,150.9936699,133.2557525,72.65693493,60.59881758,205.9126875,91.67166071,68.31222001,23.3594407,159.9838807,82.9505841,66.04026812,16.91031598,148.9908522,109.6942594,72.92352893,36.77073047,182.6177883,4.493202904,2.949450657,121.5531562,72.03145824,133.3321254,72.67108743,4.45839594,2.719310783,96.08562524,75.93504274,110.9469411,72.4284227,0.922099387,0.4889976,0.779579453,0.578394397,0.565356934,0.797557012,0.951219444,0.474027723,121.3184768,0.361749764,0.397944677,0,1,0,1,1,1,1
0.235184642,0.004075763,0.031456381,0.235345044,0.007857291,0.033334659,0.110256259,0,0,0.021858332,0.021949926,0.018646829,0.236793779,0.06007237,0.053990505,128.5813555,32.66892133,95.91243418,161.2502768,109.210542,32.78522713,76.4253149,141.9957692,165.3245397,31.19425836,134.1302813,196.518798,81.0369012,64.9519638,16.0849374,145.988865,74.30121902,59.55793061,14.74328841,133.8591496,98.10342072,67.02750029,31.07592043,165.130921,4.574230576,3.037943477,89.15552211,23.60644624,165.516227,31.40295095,4.04088165,2.429896077,77.70898131,52.73423069,99.47230726,68.7100493,0.94404476,0.249124461,0.775613069,0.303224187,0.66765361,0.352255479,0.9590831,0.245218211,59.54132897,0.666218265,0.660539774,1,1,1,1,1,1,1
0.349917236,0,0.421233346,0.172279539,0.064906705,0.185486034,0,0.13837983,0.003675433,0.01974601,0,0.008255226,0.323901459,0.0621755,0,108.580707,39.77092585,68.8097812,148.3516329,92.0707571,39.62403671,52.44672039,131.6947938,126.4466313,38.34569209,88.10093923,164.7923234,99.38016139,50.48864457,48.89151683,149.868806,90.31756955,50.94737115,39.37019841,141.2649407,118.6615247,47.76419902,70.89732564,166.4257237,4.392617067,2.906625938,78.70834714,40.03581518,127.1675358,38.94939944,4.300767372,2.667601171,76.04083501,43.93868321,119.4053469,48.54337886,0.80518012,0.434582558,0.611073737,0.572626861,0.45738037,0.765046467,0.794976838,0.440160291,198.1151716,1,0.264915601,0,0,0,0,1,0,0
0.432685209,0.002440992,0.173426299,0.198537815,0.171936779,0.171103612,0.268870987,0.254569675,0.010226054,0.114529081,0,0.002871603,0.17033619,0.084336427,0.102616203,174.6065376,39.27883012,135.3277075,213.8853677,152.2256377,40.24625628,111.9793814,192.4718939,170.5793012,37.40391077,133.1753904,207.983212,129.2777938,63.87363324,65.40416053,193.151427,115.1678218,58.96235258,56.20546922,174.1301744,126.8529554,62.58742274,64.26553266,189.4403781,3.838015263,2.664831788,39.26265429,14.33646608,177.0487035,38.32062969,3.994011154,2.39771224,36.6033748,19.93970628,132.4036234,64.05674672,0.883988915,0.489469044,0.784751396,0.551365963,0.570691422,0.758177173,0.957939745,0.451683116,194.6123412,0.479908963,0.50662362,1,0,1,1,1,0,1
0.298235729,0,0.03451725,0.558744007,0.194160998,0.273099974,0,0.068279938,0.015296769,0.009188348,0,0.00540868,0.059599901,0.037045087,0,132.5497476,38.86674649,93.68300111,171.4164941,110.3784954,38.94432164,71.4341738,149.3228171,153.3393404,33.71279615,119.6265442,187.0521365,81.26961391,68.46685245,12.80276146,149.7364664,71.6821335,63.84686671,7.835266784,135.5290002,89.16342574,73.14322643,16.02019932,162.3066522,4.365173542,2.89177947,76.5760933,32.47826062,154.2619723,34.46283698,4.067449147,2.392740654,63.56331125,58.98441706,91.57824439,73.70606453,0.880907942,0.338554932,0.731022843,0.407970464,0.581381165,0.512977968,0.907604858,0.328596444,176.2623987,1,0.367972197,1,0,1,0,1,0,1
0.563231188,0.016829865,0.240336251,0.212123445,0.015180076,0.026951767,0,0.000541476,0,0.001385999,0.000985818,0.001210029,3.95E-05,0.000780638,0.309685434,130.0940586,41.88672083,88.20733774,171.9807794,43.84335152,22.59302568,21.25032583,66.4363772,198.8420216,40.91773337,157.9242882,239.7597549,98.96634686,53.6695029,45.29684396,152.6358498,31.75154597,24.88678055,6.864765415,56.63832652,143.3950762,78.46118774,64.93388842,221.8562639,4.357784561,3.011816291,199.9597481,21.99050911,199.0358386,40.78658621,4.214224068,2.891914951,206.7417742,27.53685132,145.0670981,76.2243098,0.982735609,0.573125857,0.894614536,0.629579741,0.705969712,0.797812114,0.995378885,0.565846028,74.16402827,0.422789162,0.415763936,1,1,1,1,1,1,1
0.40848203,0.009602222,0.029832583,0.151093109,0.053597861,0.109180066,0.530325478,0.018632396,0,0.035570677,0.006785116,0.01221301,0.222244311,0.048154634,0.134303648,133.17252,42.16475201,91.00776796,175.337272,111.9189007,42.59411818,69.32478256,154.5130189,142.5754228,42.94540969,99.63001315,185.5208325,85.93932149,68.42813886,17.51118263,154.3674603,75.40143454,62.72200746,12.67942708,138.123442,91.48232697,70.1968284,21.28549857,161.6791554,4.185696784,2.859523589,63.33939716,28.95411232,144.2532381,43.12702156,3.949865312,2.495449653,53.50763188,48.24656837,93.57707803,71.15202808,0.960129995,0.425444504,0.752227404,0.543029976,0.67519105,0.604987329,0.996133705,0.410067472,87.72494419,0.514836591,0.475320429,1,1,1,1,1,1,1
0.524862673,0.006841784,0.030079362,0.333329876,0.102085302,0.014208125,0.020136795,0.118823211,0.005208267,0.00193643,0.000656253,0.00020355,0.069376454,0.024147727,0.306598548,100.0172959,38.37073765,61.64655825,138.3880336,57.42228201,22.96315119,34.45913082,80.3854332,143.8968361,47.30204931,96.59478677,191.1988854,100.1874816,45.86548786,54.32199377,146.0529695,63.36177202,36.29435787,27.06741415,99.65612988,123.668832,52.01672541,71.65210663,175.6855575,4.424985373,2.994671483,154.5344375,21.19448109,144.0278423,47.31582475,4.198771627,2.822592455,127.3696029,40.6458012,126.2924422,52.65437422,0.968707151,0.541817692,0.868904054,0.604051357,0.601121395,0.873139231,0.982676539,0.5341154,162.0000313,0.527495057,0.422309794,1,1,1,0,1,1,1
0.185637462,0,0.138676655,0.628412138,0.035076662,0,0,0.039988406,0.003859037,0.238109966,0,0.078480994,0.059987353,0.092134633,0,165.2075027,70.01988605,95.1876167,235.2273888,143.4883064,63.83570685,79.65259953,207.3240132,171.0974729,64.2995651,106.7979078,235.397038,111.6724918,68.5530473,43.11944448,180.2255391,104.5480204,63.73606762,40.81195282,168.2840881,112.9320812,68.78630438,44.1457768,181.7183856,4.003139828,2.622848677,57.25608225,34.3416676,176.1918851,66.24433462,4.249905795,2.385551855,32.67507636,26.67733325,117.0029517,70.39475456,0.870543945,0.213243069,0.689718934,0.269149436,0.51919175,0.35755087,0.875730421,0.211980146,103.5329811,1,0.27648124,1,0,0,0,1,1,1
0.278843305,0.009218877,0.043903129,0.182529393,0,0,0,0,0,0.017613702,0,0.004012566,0.228058563,0.046786889,0.180808675,128.7098681,37.03231327,91.67755488,165.7421814,110.3345019,33.7901696,76.54433229,144.1246715,133.9739954,34.09226677,99.88172862,168.0662622,120.1410802,45.49025151,74.65082873,165.6313317,114.0637629,44.90739662,69.15636631,158.9711595,126.1051604,44.25209768,81.85306268,170.357258,4.116590035,2.796934063,50.47153621,15.90452382,136.2895563,35.32252698,4.033294967,2.527182875,30.64370888,19.70737885,127.4008018,44.81769081,0.88427857,0.315334234,0.711271866,0.392034774,0.505173646,0.551975163,0.932206477,0.299121828,87.4839537,0.594049639,0.659824252,1,0,0,0,1,1,1
0.492830618,0.006001288,0.124076008,0.218095273,0.029922946,0,0,0.020719785,0.002888465,0.001739281,0,0.002220568,0.239239857,0.053309904,0.227168785,114.8967008,24.97308497,89.92361581,139.8697857,96.14134574,24.71713343,71.42421231,120.8584792,152.6464,27.42380434,125.2225957,180.0702043,101.7408589,50.4954783,51.24538058,152.2363372,89.83065672,49.34901023,40.48164648,139.1796669,129.5614898,54.30639146,75.2550983,183.8678812,4.601219796,3.07030967,96.72083101,22.70295257,152.6824186,27.42828944,4.491238245,2.794056054,87.99744379,42.22781188,130.2177306,54.25873762,0.962070114,0.512260604,0.813291024,0.605970807,0.666657688,0.739255883,1.002834832,0.491437476,87.20428844,0.32903885,0.467436417,1,0,1,0,1,1,1
0.452925066,0.01165325,0.061513581,0.329969142,0.15265382,0.336990363,1,0.002139575,0,0.046779099,0.146471972,0.004528765,0.007310755,0.023878331,0.081193957,135.3251576,44.14940525,91.1757523,179.4745628,115.5450939,44.48264455,71.06244931,160.0277384,153.032395,46.30704111,106.7253539,199.3394361,97.12127437,57.64115002,39.48012435,154.7624244,86.70402809,53.22321015,33.48081794,139.9272382,110.5821996,62.55181754,48.03038208,173.1340172,4.355994806,2.932859613,68.46647819,26.65754365,153.500695,46.46673996,4.30581433,2.715806795,67.12454999,45.15816462,111.3157205,62.70285334,0.971021686,0.466441761,0.840839131,0.538658405,0.637299433,0.710694286,0.988321166,0.458277209,119.2853428,0.178975121,0.173353798,1,1,1,1,1,1,1
0.378772176,0.006089947,0.085669136,0.160836464,0.046009978,0.001406086,0,0.014081967,0.002922094,0.003733294,0,0.003287133,0.085810436,0.015980114,0.150802334,106.2917177,33.95441758,72.33730016,140.2461353,85.94291935,32.78313418,53.15978517,118.7260535,131.0391694,36.59688233,94.44228702,167.6360517,95.31212958,44.65180855,50.66032103,139.9639381,87.85430239,45.2393771,42.61492528,133.0936795,120.2393099,50.59856849,69.64074136,170.8378783,4.459683693,3.01347158,93.50232258,29.02120044,131.1614597,36.72239631,4.076299899,2.57797104,79.53006221,40.26482179,120.6174477,50.73115437,0.955481794,0.396420087,0.824942687,0.459149687,0.670613944,0.564814047,0.980584602,0.386271797,144.4109957,0.63525083,0.642227462,1,0,1,0,1,1,1
0.474366666,0.00529776,0.172216776,0.237065532,0.087032446,0,0,0.330383657,0.004326043,0.010885533,0.000577853,8.50E-06,0.440668653,0.108652527,0.0944842,124.6704256,51.9473249,72.72310068,176.6177505,110.7363289,47.59532662,63.14100226,158.3316555,157.4126567,55.98473548,101.4279213,213.3973922,131.1886235,58.20934759,72.97927592,189.3979711,122.1325247,58.42697499,63.70554975,180.5594997,158.5813608,56.44613857,102.1352222,215.0274994,4.60243986,2.987222692,80.15227466,29.06806659,157.6255696,56.22195545,4.428977003,2.693242857,66.37169989,33.85184743,159.220397,56.69880955,0.85389555,0.555532426,0.7244734,0.654774442,0.559291538,0.848156344,0.870473438,0.544952488,104.8224421,0.413912546,0.38077713,1,1,1,1,1,1,1
0.22166743,0.007692652,0.134284793,0.474723256,0.06073837,0.017931907,0,0,0.005377113,0.035404711,0.125552259,0.009219924,0,0.020376176,0.381236618,166.6641614,55.67991884,110.9842426,222.3440803,139.6735354,49.01469043,90.65884498,188.6882258,158.1640376,47.01887333,111.1451642,205.1829109,99.04009723,70.40499743,28.6350998,169.4450947,90.84131319,64.90992453,25.93138866,155.7512377,95.76507702,67.3656551,28.39942192,163.1307321,3.601822115,2.581728388,54.43501542,38.49639898,169.9684644,51.91556027,3.625449858,2.395599243,45.12896135,48.3571514,103.1490283,71.81445274,0.910759158,0.243387539,0.691545815,0.320539038,0.574789539,0.385649729,0.88574779,0.250260213,165.9085485,0.447517962,0.574611782,1,0,1,1,1,1,1
0.280171141,0.002855507,0.029288543,0.120704614,0.005440874,0.019419823,0.075327089,0,0,0.009747705,0.011179033,0.003820211,0.348346977,0.044230016,0.235481282,132.773038,27.35046954,105.4225684,160.1235075,106.7702689,26.86088645,79.90938249,133.6311554,163.2010269,29.08338885,134.1176381,192.2844158,72.43299373,66.90761955,5.525374184,139.3406133,62.06394188,60.19571031,1.868231572,122.2596522,85.51937818,74.89696593,10.62241225,160.4163441,4.447712975,3.003461056,90.15614473,20.39450404,163.7551483,29.24264558,3.927502374,2.444805599,66.955571,58.9617364,86.65930826,75.46973077,0.955618506,0.293183043,0.833678736,0.336066076,0.54210374,0.516822004,0.960986867,0.291545234,189.9036653,0.590847589,0.503727776,1,1,1,1,1,1,1
0.252268585,0.006261129,0.092722007,0.602698672,0.041284721,0.163653835,0.61602577,0,0,0.201880791,0.33526609,0.003807864,0.002111959,0.052253747,0.301851776,194.878145,38.15961019,156.7185348,233.0377552,171.9260326,39.39911611,132.5269165,211.3251487,224.9805884,34.57453672,190.4060517,259.5551251,91.78008364,77.13895248,14.64113116,168.9190361,83.4848342,68.74637955,14.73845465,152.2312137,106.4037489,87.56628164,18.83746726,193.9700305,4.449097953,2.965289774,61.79816292,26.08413049,225.09943,34.55041119,4.251082603,2.620076108,49.66089097,31.22922165,106.8882096,87.48151763,0.900493351,0.280144862,0.767529591,0.328676038,0.548517751,0.459909611,0.909999968,0.277218236,107.7330712,0.627977244,0.450188013,1,0,0,1,1,0,1
0.432148289,0.01335489,0.065231866,0.328604127,0.013766284,0.031855463,0,0,0,0.053951108,0.500137537,0.000524695,0.199449324,0.090281519,0.17123872,137.0374293,60.17055799,76.86687135,197.2079873,119.1470216,56.75141484,62.39560673,175.8984364,170.0647407,66.00510539,104.0596353,236.0698461,129.3446898,58.61605802,70.7286318,187.9607478,121.7896656,57.7517679,64.03789769,179.5414335,153.7981608,62.89862145,90.89953931,216.6967822,4.547473984,3.006358172,85.14458053,34.19376468,170.1518966,66.07551032,4.362967381,2.641151213,63.51334125,36.41829683,154.8630272,62.74563278,0.98708373,0.437803071,0.889568407,0.485795455,0.632748696,0.682969861,1.00888959,0.428340517,137.6732004,0.320163945,0.332238103,1,1,1,1,1,1,1
0.88728369,0,0,0,0,0,0,0,0,0.000841854,0,0,0,0.000746963,0,108.47847,26.82304803,81.65542199,135.3015181,57.80666986,15.32086516,42.4858047,73.12753502,197.5546207,49.40407708,148.1505436,246.9586977,103.9581731,29.04366287,74.91451026,133.001836,56.08713142,15.67579792,40.4113335,71.76292934,184.7069853,59.72767278,124.9793125,244.4346581,4.566766781,3.077648757,178.7756206,14.16981848,197.5568794,49.40527075,4.532265044,3.044050746,172.2940984,23.69398487,184.75499,59.64202579,0.988427314,0.897672169,0.921939395,0.962409997,0.596867994,1.48656604,1.031285283,0.860366869,243.1534376,1,0.335599703,1,0,0,0,0,1,0
0.379892717,0.011031825,0.153247969,0.310324371,0.007763711,0.020436588,0.017773019,0,0,0.005725061,0.006211633,0.001058743,0.029249366,0.01139425,0.221574875,137.3613326,49.74212415,87.61920844,187.1034567,111.5190002,43.55609823,67.96290193,155.0750984,182.7781868,59.10200237,123.6761844,241.8801892,97.7653556,61.81783642,35.94751919,159.583192,82.06973391,53.1590994,28.91063451,135.2288333,124.6532499,77.6476688,47.00558111,202.3009187,4.533762038,3.021464107,111.3748995,44.18225084,182.8237261,59.11244723,4.448076781,2.769620415,88.47745028,52.84976901,125.4958335,77.48720459,0.900845973,0.421706627,0.761220926,0.499057112,0.659732742,0.575828199,0.943754166,0.402533552,94.18305916,0.371161788,0.307250196,1,0,1,1,1,1,1
